Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC,Industry_name_NZSIOC,Units,Variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06
2019,Level 4,GH133,Department Stores,Percentage,H39,Return on equity,Financial ratios,20,ANZSIC06 group G426
2019,Level 4,GH133,Department Stores,Percentage,H40,Return on total assets,Financial ratios,10,ANZSIC06 group G426
2019,Level 4,GH133,Department Stores,Percentage,H41,Liabilities structure,Financial ratios,51,ANZSIC06 group G426
2019,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Percentage,H36,Current ratio,Financial ratios,112,ANZSIC06 group G427
2019,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Percentage,H37,Quick ratio,Financial ratios,65,ANZSIC06 group G427
2019,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,40,ANZSIC06 group G427
2019,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Percentage,H39,Return on equity,Financial ratios,32,ANZSIC06 group G427
2019,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Percentage,H40,Return on total assets,Financial ratios,9,ANZSIC06 group G427
2019,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Percentage,H41,Liabilities structure,Financial ratios,27,ANZSIC06 group G427
2019,Level 4,GH135,Non-Store and Commission Based Retailing,Percentage,H36,Current ratio,Financial ratios,141,ANZSIC06 groups G431 and G432
2019,Level 4,GH135,Non-Store and Commission Based Retailing,Percentage,H37,Quick ratio,Financial ratios,88,ANZSIC06 groups G431 and G432
2019,Level 4,GH135,Non-Store and Commission Based Retailing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,33,ANZSIC06 groups G431 and G432
2019,Level 4,GH135,Non-Store and Commission Based Retailing,Percentage,H39,Return on equity,Financial ratios,22,ANZSIC06 groups G431 and G432
2019,Level 4,GH135,Non-Store and Commission Based Retailing,Percentage,H40,Return on total assets,Financial ratios,7,ANZSIC06 groups G431 and G432
2019,Level 4,GH135,Non-Store and Commission Based Retailing,Percentage,H41,Liabilities structure,Financial ratios,33,ANZSIC06 groups G431 and G432
2019,Level 3,GH13,Other Store-Based Retailing and Non Store Retailing,Percentage,H36,Current ratio,Financial ratios,131,"ANZSIC06 groups G421, G422, G423, G424, G425, G426, G427, G431, and G432"
2019,Level 3,GH13,Other Store-Based Retailing and Non Store Retailing,Percentage,H37,Quick ratio,Financial ratios,67,"ANZSIC06 groups G421, G422, G423, G424, G425, G426, G427, G431, and G432"
2019,Level 3,GH13,Other Store-Based Retailing and Non Store Retailing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,36,"ANZSIC06 groups G421, G422, G423, G424, G425, G426, G427, G431, and G432"
2019,Level 3,GH13,Other Store-Based Retailing and Non Store Retailing,Percentage,H39,Return on equity,Financial ratios,34,"ANZSIC06 groups G421, G422, G423, G424, G425, G426, G427, G431, and G432"
2019,Level 3,GH13,Other Store-Based Retailing and Non Store Retailing,Percentage,H40,Return on total assets,Financial ratios,11,"ANZSIC06 groups G421, G422, G423, G424, G425, G426, G427, G431, and G432"
2019,Level 3,GH13,Other Store-Based Retailing and Non Store Retailing,Percentage,H41,Liabilities structure,Financial ratios,34,"ANZSIC06 groups G421, G422, G423, G424, G425, G426, G427, G431, and G432"
2019,Level 4,GH211,Accommodation,Percentage,H36,Current ratio,Financial ratios,68,ANZSIC06 group H440
2019,Level 4,GH211,Accommodation,Percentage,H37,Quick ratio,Financial ratios,67,ANZSIC06 group H440
2019,Level 4,GH211,Accommodation,Percentage,H38,Margin on sales of goods for resale,Financial ratios,64,ANZSIC06 group H440
2019,Level 4,GH211,Accommodation,Percentage,H39,Return on equity,Financial ratios,15,ANZSIC06 group H440
2019,Level 4,GH211,Accommodation,Percentage,H40,Return on total assets,Financial ratios,6,ANZSIC06 group H440
2019,Level 4,GH211,Accommodation,Percentage,H41,Liabilities structure,Financial ratios,38,ANZSIC06 group H440
2019,Level 4,GH212,Food and Beverage Services,Percentage,H36,Current ratio,Financial ratios,57,"ANZSIC06 groups H451, H452, and H453"
2019,Level 4,GH212,Food and Beverage Services,Percentage,H37,Quick ratio,Financial ratios,50,"ANZSIC06 groups H451, H452, and H453"
2019,Level 4,GH212,Food and Beverage Services,Percentage,H38,Margin on sales of goods for resale,Financial ratios,55,"ANZSIC06 groups H451, H452, and H453"
2019,Level 4,GH212,Food and Beverage Services,Percentage,H39,Return on equity,Financial ratios,28,"ANZSIC06 groups H451, H452, and H453"
2019,Level 4,GH212,Food and Beverage Services,Percentage,H40,Return on total assets,Financial ratios,9,"ANZSIC06 groups H451, H452, and H453"
2019,Level 4,GH212,Food and Beverage Services,Percentage,H41,Liabilities structure,Financial ratios,31,"ANZSIC06 groups H451, H452, and H453"
2019,Level 3,GH21,Accommodation and Food Services,Percentage,H36,Current ratio,Financial ratios,63,"ANZSIC06 groups H440, H451, H452, and H453"
2019,Level 3,GH21,Accommodation and Food Services,Percentage,H37,Quick ratio,Financial ratios,58,"ANZSIC06 groups H440, H451, H452, and H453"
2019,Level 3,GH21,Accommodation and Food Services,Percentage,H38,Margin on sales of goods for resale,Financial ratios,56,"ANZSIC06 groups H440, H451, H452, and H453"
2019,Level 3,GH21,Accommodation and Food Services,Percentage,H39,Return on equity,Financial ratios,19,"ANZSIC06 groups H440, H451, H452, and H453"
2019,Level 3,GH21,Accommodation and Food Services,Percentage,H40,Return on total assets,Financial ratios,7,"ANZSIC06 groups H440, H451, H452, and H453"
2019,Level 3,GH21,Accommodation and Food Services,Percentage,H41,Liabilities structure,Financial ratios,35,"ANZSIC06 groups H440, H451, H452, and H453"
2019,Level 1,GH,Retail Trade and Accommodation,Percentage,H36,Current ratio,Financial ratios,104,ANZSIC06 divisions G and H
2019,Level 1,GH,Retail Trade and Accommodation,Percentage,H37,Quick ratio,Financial ratios,63,ANZSIC06 divisions G and H
2019,Level 1,GH,Retail Trade and Accommodation,Percentage,H38,Margin on sales of goods for resale,Financial ratios,27,ANZSIC06 divisions G and H
2019,Level 1,GH,Retail Trade and Accommodation,Percentage,H39,Return on equity,Financial ratios,27,ANZSIC06 divisions G and H
2019,Level 1,GH,Retail Trade and Accommodation,Percentage,H40,Return on total assets,Financial ratios,9,ANZSIC06 divisions G and H
2019,Level 1,GH,Retail Trade and Accommodation,Percentage,H41,Liabilities structure,Financial ratios,34,ANZSIC06 divisions G and H
2019,Level 4,II111,Road Transport,Percentage,H36,Current ratio,Financial ratios,100,ANZSIC06 groups I461 and I462
2019,Level 4,II111,Road Transport,Percentage,H37,Quick ratio,Financial ratios,99,ANZSIC06 groups I461 and I462
2019,Level 4,II111,Road Transport,Percentage,H39,Return on equity,Financial ratios,19,ANZSIC06 groups I461 and I462
2019,Level 4,II111,Road Transport,Percentage,H40,Return on total assets,Financial ratios,8,ANZSIC06 groups I461 and I462
2019,Level 4,II111,Road Transport,Percentage,H41,Liabilities structure,Financial ratios,41,ANZSIC06 groups I461 and I462
2019,Level 3,II11,Road Transport,Percentage,H36,Current ratio,Financial ratios,100,ANZSIC06 groups I461 and I462
2019,Level 3,II11,Road Transport,Percentage,H37,Quick ratio,Financial ratios,99,ANZSIC06 groups I461 and I462
2019,Level 3,II11,Road Transport,Percentage,H39,Return on equity,Financial ratios,19,ANZSIC06 groups I461 and I462
2019,Level 3,II11,Road Transport,Percentage,H40,Return on total assets,Financial ratios,8,ANZSIC06 groups I461 and I462
2019,Level 3,II11,Road Transport,Percentage,H41,Liabilities structure,Financial ratios,41,ANZSIC06 groups I461 and I462
2019,Level 3,II12,"Rail, Water, Air and Other Transport",Percentage,H36,Current ratio,Financial ratios,97,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2019,Level 3,II12,"Rail, Water, Air and Other Transport",Percentage,H37,Quick ratio,Financial ratios,95,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2019,Level 3,II12,"Rail, Water, Air and Other Transport",Percentage,H39,Return on equity,Financial ratios,13,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2019,Level 3,II12,"Rail, Water, Air and Other Transport",Percentage,H40,Return on total assets,Financial ratios,5,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2019,Level 3,II12,"Rail, Water, Air and Other Transport",Percentage,H41,Liabilities structure,Financial ratios,39,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2019,Level 4,II131,Postal and Courier Pick Up and Delivery Services,Percentage,H36,Current ratio,Financial ratios,124,ANZSIC06 group I510
2019,Level 4,II131,Postal and Courier Pick Up and Delivery Services,Percentage,H37,Quick ratio,Financial ratios,120,ANZSIC06 group I510
2019,Level 4,II131,Postal and Courier Pick Up and Delivery Services,Percentage,H39,Return on equity,Financial ratios,8,ANZSIC06 group I510
2019,Level 4,II131,Postal and Courier Pick Up and Delivery Services,Percentage,H40,Return on total assets,Financial ratios,5,ANZSIC06 group I510
2019,Level 4,II131,Postal and Courier Pick Up and Delivery Services,Percentage,H41,Liabilities structure,Financial ratios,63,ANZSIC06 group I510
2019,Level 4,II132,Transport Support Services,Percentage,H36,Current ratio,Financial ratios,96,"ANZSIC06 groups I521, I522, and I529"
2019,Level 4,II132,Transport Support Services,Percentage,H37,Quick ratio,Financial ratios,91,"ANZSIC06 groups I521, I522, and I529"
2019,Level 4,II132,Transport Support Services,Percentage,H39,Return on equity,Financial ratios,7,"ANZSIC06 groups I521, I522, and I529"
2019,Level 4,II132,Transport Support Services,Percentage,H40,Return on total assets,Financial ratios,5,"ANZSIC06 groups I521, I522, and I529"
2019,Level 4,II132,Transport Support Services,Percentage,H41,Liabilities structure,Financial ratios,66,"ANZSIC06 groups I521, I522, and I529"
2019,Level 4,II133,Warehousing and Storage Services,Percentage,H36,Current ratio,Financial ratios,68,ANZSIC06 group I530
2019,Level 4,II133,Warehousing and Storage Services,Percentage,H37,Quick ratio,Financial ratios,66,ANZSIC06 group I530
2019,Level 4,II133,Warehousing and Storage Services,Percentage,H39,Return on equity,Financial ratios,18,ANZSIC06 group I530
2019,Level 4,II133,Warehousing and Storage Services,Percentage,H40,Return on total assets,Financial ratios,7,ANZSIC06 group I530
2019,Level 4,II133,Warehousing and Storage Services,Percentage,H41,Liabilities structure,Financial ratios,41,ANZSIC06 group I530
2019,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Percentage,H36,Current ratio,Financial ratios,95,"ANZSIC06 groups I510, I521, I522, I529, and I530"
2019,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Percentage,H37,Quick ratio,Financial ratios,91,"ANZSIC06 groups I510, I521, I522, I529, and I530"
2019,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Percentage,H39,Return on equity,Financial ratios,8,"ANZSIC06 groups I510, I521, I522, I529, and I530"
2019,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Percentage,H40,Return on total assets,Financial ratios,5,"ANZSIC06 groups I510, I521, I522, I529, and I530"
2019,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Percentage,H41,Liabilities structure,Financial ratios,63,"ANZSIC06 groups I510, I521, I522, I529, and I530"
2019,Level 1,II,"Transport, Postal and Warehousing",Percentage,H36,Current ratio,Financial ratios,97,ANZSIC06 division I
2019,Level 1,II,"Transport, Postal and Warehousing",Percentage,H37,Quick ratio,Financial ratios,94,ANZSIC06 division I
2019,Level 1,II,"Transport, Postal and Warehousing",Percentage,H39,Return on equity,Financial ratios,10,ANZSIC06 division I
2019,Level 1,II,"Transport, Postal and Warehousing",Percentage,H40,Return on total assets,Financial ratios,5,ANZSIC06 division I
2019,Level 1,II,"Transport, Postal and Warehousing",Percentage,H41,Liabilities structure,Financial ratios,55,ANZSIC06 division I
2019,Level 3,JJ11,Information Media Services,Percentage,H36,Current ratio,Financial ratios,112,"ANZSIC06 groups J541, J542, J551, J552, J561, J562, and J570"
2019,Level 3,JJ11,Information Media Services,Percentage,H37,Quick ratio,Financial ratios,106,"ANZSIC06 groups J541, J542, J551, J552, J561, J562, and J570"
2019,Level 3,JJ11,Information Media Services,Percentage,H39,Return on equity,Financial ratios,-22,"ANZSIC06 groups J541, J542, J551, J552, J561, J562, and J570"
2019,Level 3,JJ11,Information Media Services,Percentage,H40,Return on total assets,Financial ratios,-9,"ANZSIC06 groups J541, J542, J551, J552, J561, J562, and J570"
2019,Level 3,JJ11,Information Media Services,Percentage,H41,Liabilities structure,Financial ratios,40,"ANZSIC06 groups J541, J542, J551, J552, J561, J562, and J570"
2019,Level 3,JJ12,"Telecommunications, Internet and Library Services",Percentage,H36,Current ratio,Financial ratios,94,"ANZSIC06 groups J580, J591, J592, J601, and J602"
2019,Level 3,JJ12,"Telecommunications, Internet and Library Services",Percentage,H37,Quick ratio,Financial ratios,90,"ANZSIC06 groups J580, J591, J592, J601, and J602"
2019,Level 3,JJ12,"Telecommunications, Internet and Library Services",Percentage,H39,Return on equity,Financial ratios,12,"ANZSIC06 groups J580, J591, J592, J601, and J602"
2019,Level 3,JJ12,"Telecommunications, Internet and Library Services",Percentage,H40,Return on total assets,Financial ratios,4,"ANZSIC06 groups J580, J591, J592, J601, and J602"
2019,Level 3,JJ12,"Telecommunications, Internet and Library Services",Percentage,H41,Liabilities structure,Financial ratios,35,"ANZSIC06 groups J580, J591, J592, J601, and J602"
2019,Level 1,JJ,Information Media and Telecommunications,Percentage,H36,Current ratio,Financial ratios,100,ANZSIC06 division J
2019,Level 1,JJ,Information Media and Telecommunications,Percentage,H37,Quick ratio,Financial ratios,95,ANZSIC06 division J
2019,Level 1,JJ,Information Media and Telecommunications,Percentage,H39,Return on equity,Financial ratios,3,ANZSIC06 division J
2019,Level 1,JJ,Information Media and Telecommunications,Percentage,H40,Return on total assets,Financial ratios,1,ANZSIC06 division J
2019,Level 1,JJ,Information Media and Telecommunications,Percentage,H41,Liabilities structure,Financial ratios,36,ANZSIC06 division J
2019,Level 4,KK111,Banking and Financing,Percentage,H36,Current ratio,Financial ratios,51,"ANZSIC06 groups K621, K622, and K623"
2019,Level 4,KK111,Banking and Financing,Percentage,H37,Quick ratio,Financial ratios,51,"ANZSIC06 groups K621, K622, and K623"
2019,Level 4,KK111,Banking and Financing,Percentage,H39,Return on equity,Financial ratios,17,"ANZSIC06 groups K621, K622, and K623"
2019,Level 4,KK111,Banking and Financing,Percentage,H40,Return on total assets,Financial ratios,1,"ANZSIC06 groups K621, K622, and K623"
2019,Level 4,KK111,Banking and Financing,Percentage,H41,Liabilities structure,Financial ratios,7,"ANZSIC06 groups K621, K622, and K623"
2019,Level 4,KK112,Financial Asset Investing,Percentage,H36,Current ratio,Financial ratios,131,ANZSIC06 group K624
2019,Level 4,KK112,Financial Asset Investing,Percentage,H37,Quick ratio,Financial ratios,131,ANZSIC06 group K624
2019,Level 4,KK112,Financial Asset Investing,Percentage,H39,Return on equity,Financial ratios,10,ANZSIC06 group K624
2019,Level 4,KK112,Financial Asset Investing,Percentage,H40,Return on total assets,Financial ratios,6,ANZSIC06 group K624
2019,Level 4,KK112,Financial Asset Investing,Percentage,H41,Liabilities structure,Financial ratios,59,ANZSIC06 group K624
2019,Level 3,KK11,Finance,Percentage,H36,Current ratio,Financial ratios,62,"ANZSIC06 groups K621, K622, K623, and K624"
2019,Level 3,KK11,Finance,Percentage,H37,Quick ratio,Financial ratios,62,"ANZSIC06 groups K621, K622, K623, and K624"
2019,Level 3,KK11,Finance,Percentage,H39,Return on equity,Financial ratios,11,"ANZSIC06 groups K621, K622, K623, and K624"
2019,Level 3,KK11,Finance,Percentage,H40,Return on total assets,Financial ratios,3,"ANZSIC06 groups K621, K622, K623, and K624"
2019,Level 3,KK11,Finance,Percentage,H41,Liabilities structure,Financial ratios,24,"ANZSIC06 groups K621, K622, K623, and K624"
2019,Level 4,KK121,Life Insurance,Percentage,H39,Return on equity,Financial ratios,17,ANZSIC06 group K631
2019,Level 4,KK121,Life Insurance,Percentage,H40,Return on total assets,Financial ratios,4,ANZSIC06 group K631
